Group,Condition,ResponseId,prop_yes_False,prop_yes_True,discernment
Share,Forced,R_2vZHIUDMgeLXRdv,0.0,0.0,0.0
Share,Forced,R_2vcPGc7ZmMJY6t0,1.0,1.0,0.0
Share,Forced,R_2w5DtirHuurAeMj,0.0,0.35,0.35
Share,Forced,R_2wADA9K8A5hNoL9,0.0,0.0,0.0
Share,Forced,R_2xP1PsS7rtelgqh,0.2,0.4,0.2
Share,Forced,R_2xWPmAlhtWw8CYW,1.0,1.0,0.0
Share,Forced,R_2xzcMG28mLm93CC,0.0,0.05,0.05
Share,Forced,R_2y29Rawh4PCrzMp,0.0,0.05,0.05
Share,Forced,R_2yeDEvDasJsBqWu,0.95,1.0,0.050000000000000044
Share,Forced,R_2ziKCl9cmqIoDQ5,0.5,0.65,0.15000000000000002
Share,Forced,R_30hO0nI8z0CuLnc,0.0,0.05,0.05
Share,Forced,R_31gSK2gGIDMM02r,0.85,0.85,0.0
Share,Forced,R_333jYz7D9fQ6bG8,0.05,0.0,-0.05
Share,Forced,R_3CJfb16aXQ3uDoh,0.4,0.3,-0.10000000000000003
Share,Forced,R_3CNtUyZVmzgRTVW,0.95,1.0,0.050000000000000044
Share,Forced,R_3D0X8yhzugh4NQB,0.0,0.0,0.0
Share,Forced,R_3DkokZH2qj8MDo6,0.8,0.55,-0.25
Share,Forced,R_3EDVjhywqPFmFZ7,0.0,0.3,0.3
Share,Forced,R_3EilFIanIIXZZHO,0.4,0.9,0.5
Share,Forced,R_3EmpYO4ilQlJNVT,0.05,0.65,0.6
Share,Forced,R_3F28n0cl4qd4UmI,0.65,0.55,-0.09999999999999998
Share,Forced,R_3G3TkH4zYyZWv9b,0.0,0.05,0.05
Share,Forced,R_3HRfsLa6o0usVjB,0.0,0.2,0.2
Share,Forced,R_3HYMtI1I93zxwkO,0.15,0.8,0.65
Share,Forced,R_3J1Mj5EwCNjj8SR,1.0,1.0,0.0
Share,Forced,R_3Jl3SN1LusUazC9,0.65,0.75,0.09999999999999998
Share,Forced,R_3MDlwoF3R12gVdH,0.0,0.0,0.0
Share,Forced,R_3MnuwUCt6otnbE1,1.0,1.0,0.0
Share,Forced,R_3MsZ8uxTmzrUL9V,0.0,0.0,0.0
Share,Forced,R_3MydT3F2l6W2k8x,0.9,0.9,0.0
Share,Forced,R_3Nw8bptBBorIzfz,0.5,0.45,-0.04999999999999999
Share,Forced,R_3O2rDVNCydEmqHo,0.45,0.6,0.14999999999999997
Share,Forced,R_3P77chdXmCKRDBt,0.5,0.5,0.0
Share,Forced,R_3PXFtCLanalEBVI,0.8,0.7,-0.10000000000000009
Share,Forced,R_3Puyu81c1bV4hod,1.0,1.0,0.0
Share,Forced,R_3PvGKYmy5HIzbkv,0.0,0.15,0.15
Share,Forced,R_3QDVFNyGDoJ52UT,1.0,1.0,0.0
Share,Forced,R_3RpCmoNXC4F7yUK,0.35,0.4,0.050000000000000044
Share,Forced,R_3dDK0SruexzGY3Q,0.0,0.05,0.05
Share,Forced,R_3fPlyQsjTYwjnGA,0.1,1.0,0.9
Share,Forced,R_3fU9RWUVkw4ZZLX,0.0,0.0,0.0
Share,Forced,R_3hhfqAFhpSkZ1QX,0.3,0.25,-0.04999999999999999
Share,Forced,R_3iyxwUklXJhuM4X,0.1,0.1,0.0
Share,Forced,R_3j895OKeUlCsPqC,0.0,0.0,0.0
Share,Forced,R_3je7O5Rj8Qzt6cF,0.45,0.4,-0.04999999999999999
Share,Forced,R_3kiW7n6Arns1fN9,0.15,0.4,0.25
Share,Forced,R_3kizTQcWBbk3uDk,0.05,0.15,0.09999999999999999
Share,Forced,R_3kzYWkqPELgLCPC,0.4,0.15,-0.25
Share,Forced,R_3lAdkJskSYn5EiR,0.0,0.05,0.05
Share,Forced,R_3m2fFohekhcG1lE,0.4,0.25,-0.15000000000000002
Share,Forced,R_3mav5CN6tXpE8Km,0.45,0.2,-0.25
Share,Forced,R_3mgbItena40BxuU,0.85,0.6,-0.25
Share,Forced,R_3oZ7YHi97qvXbEq,0.9,0.95,0.04999999999999993
Share,Forced,R_3pD1fp7dlCxiyXL,0.0,0.0,0.0
Share,Forced,R_3po4JSYj84707Wz,0.6,0.5,-0.09999999999999998
Share,Forced,R_3qNVtG4dtp6Yzhz,1.0,1.0,0.0
Share,Forced,R_3rY9fwatEMgrG1J,0.35,0.5,0.15000000000000002
Share,Forced,R_3s7jgD1Izg8PAxH,0.0,0.4,0.4
Share,Forced,R_4ObwwB9m4Alq2ad,1.0,1.0,0.0
Share,Forced,R_55rANA59TU9D4MV,0.6,0.75,0.15000000000000002
Share,Forced,R_5ikR77VOxaftpNT,0.75,0.85,0.09999999999999998
Share,Forced,R_5nJvFbFKmQhtAjL,0.2,0.0,-0.2
Share,Forced,R_8p2s1jzwdkaBvnX,1.0,1.0,0.0
Share,Forced,R_8qTacFVESNGcUFj,1.0,0.95,-0.050000000000000044
Share,Forced,R_8qvDeey2HOHNKtr,0.1,0.65,0.55
Share,Forced,R_9EkXhjOcO16vLsR,0.9,0.8,-0.09999999999999998
Share,Forced,R_BJTwwP50IUjaJEZ,0.4,0.55,0.15000000000000002
Share,Forced,R_BtQPzmUvAkEvg77,0.2,0.2,0.0
Share,Forced,R_D14zIZ0jaJyZ1N7,0.15,0.35,0.19999999999999998
Share,Forced,R_DqaPkweudpXuPEB,1.0,1.0,0.0
Share,Forced,R_DvNaNw6CCHlJHMJ,0.55,0.25,-0.30000000000000004
Share,Forced,R_DzQmtAbah72wPC1,0.45,0.9,0.45
Share,Forced,R_ODx4ormBOvLx3Lb,0.95,0.95,0.0
Share,Forced,R_OOQvzahJ4j2xVyF,0.0,0.05,0.05
Share,Forced,R_OfY5URSyk2vCR4R,1.0,1.0,0.0
Share,Forced,R_OkRgii7EcP9camR,1.0,1.0,0.0
Share,Forced,R_Ov3CV1DcPPf87yp,1.0,1.0,0.0
Share,Forced,R_PGJwiKUiILomq8V,0.0,0.0,0.0
Share,Forced,R_POIDZ4iiFaRb321,0.75,0.85,0.09999999999999998
Share,Forced,R_PUMykccU9EXx9Tz,0.0,0.3,0.3
Share,Forced,R_RFauQybJ9Myr5Tj,0.0,0.0,0.0
Share,Forced,R_Rf6JGIR7Y4KSTa9,0.9,0.9,0.0
Share,Forced,R_RskdRfFdcUrx6lH,1.0,1.0,0.0
Share,Forced,R_RxkIKdvoiTWDt8l,1.0,1.0,0.0
Share,Forced,R_SJAeViCgJLBiftv,0.15,0.2,0.05000000000000002
Share,Forced,R_T1MKMMmUPBpv3YR,0.75,0.65,-0.09999999999999998
Share,Forced,R_TaNVjwu6H0vIh7X,0.75,0.6,-0.15000000000000002
Share,Forced,R_TioRTAnxuO9vnUZ,0.55,0.9,0.35
Share,Forced,R_UWwLqanDZH5aS5j,0.0,0.1,0.1
Share,Forced,R_Ua4hrV3oFmlh2lr,0.0,0.0,0.0
Share,Forced,R_WBrujX4xcEc7qgN,0.0,0.1,0.1
Share,Forced,R_WuqmTwNtwse0jq9,0.0,0.1,0.1
Share,Forced,R_XUrY5ZHZOTXqflL,0.0,0.3,0.3
Share,Forced,R_XXTfnBvC6sZBXgd,0.05,0.4,0.35000000000000003
Share,Forced,R_XYZPJLqlVulHUnn,1.0,1.0,0.0
Share,Forced,R_XzCUDDo8zyNeEMx,0.75,0.95,0.19999999999999996
Share,Forced,R_YSVRkvjBFYWN8RP,0.65,0.95,0.29999999999999993
Share,Forced,R_YaXWNrz6IccWzmN,0.75,0.65,-0.09999999999999998
Share,Forced,R_Z1rIPrghjiTRVZf,0.9,1.0,0.09999999999999998
Share,Forced,R_ZBGT4nKulyy3kWt,0.0,0.0,0.0
Share,Forced,R_ZEsaDcvdFiBFMpH,0.95,1.0,0.050000000000000044
Share,Forced,R_Zw4JLH0MZ9sS0SZ,0.0,0.55,0.55
Share,Forced,R_a30nm1MdGgIPsAN,0.0,0.0,0.0
Share,Forced,R_b7P3PStPRX2sr61,0.0,0.0,0.0
Share,Forced,R_bQPgCvYL8Sqgkyl,0.0,0.35,0.35
Share,Forced,R_bQQ0l13Njsqw705,0.0,0.05,0.05
Share,Forced,R_bdQnQ2mwEA8wJjP,0.35,0.15,-0.19999999999999998
Share,Forced,R_cAeMbTdkDDpCm3L,0.0,0.0,0.0
Share,Forced,R_cSDJvFcPEVkxwyJ,0.0,0.05,0.05
Share,Forced,R_cZ6qEgPPZy4XYrv,0.0,0.0,0.0
Share,Forced,R_eeoK4VDDs5Odmvf,1.0,1.0,0.0
Share,Forced,R_exKwq2osfoJBP9v,0.95,0.95,0.0
Share,Forced,R_p5ZWg2B9qms8Kcx,0.0,0.2,0.2
Share,Forced,R_p6lNJS79Ogkv0SB,0.2,0.6,0.39999999999999997
Share,Forced,R_pipz1nYr5X5G5kR,0.0,0.0,0.0
Share,Forced,R_pn2nYI0QVd3ox7X,0.05,0.1,0.05
Share,Forced,R_posxGiteMkQHp73,0.45,0.5,0.04999999999999999
Share,Forced,R_powX1ftpPLbRRhD,0.0,0.05,0.05
Share,Forced,R_qEYgdZZhrnNUlPz,0.8,0.95,0.1499999999999999
Share,Forced,R_qEh0U4ebf1qTU6B,0.75,0.7,-0.050000000000000044
Share,Forced,R_r9L4y86KnHjO4H7,0.0,0.1,0.1
Share,Forced,R_rcmjEnpGLjEaaUV,0.0,0.0,0.0
Share,Forced,R_sC2aFHjKy2AT1zX,0.5,0.55,0.050000000000000044
Share,Forced,R_spdZjBkiNDPTUw9,0.7,0.55,-0.1499999999999999
Share,Forced,R_ssSwFVWGUhOH9rH,0.0,0.0,0.0
Share,Forced,R_stZHaoNPUepCoBb,0.0,0.65,0.65
Share,Forced,R_tKzVnTOWB4T2GMp,0.0,0.0,0.0
Share,Forced,R_tVAwe9aIJtZReqR,0.0,0.35,0.35
Share,Forced,R_ugOk2HDQZCRQCnD,0.05,0.6,0.5499999999999999
Share,Forced,R_uvS4e4f9Q3BKw49,0.05,0.05,0.0
Share,Forced,R_wMK8ep2lRm5c2TT,0.85,0.8,-0.04999999999999993
Share,Forced,R_wQYtvajHnHQZNmN,1.0,1.0,0.0
Share,Forced,R_x4VqIS2NoSkYAbD,0.2,0.35,0.14999999999999997
Share,Forced,R_x4byqhOLRuvzkul,1.0,1.0,0.0
Share,Forced,R_xbmjIOPO8T35Ffj,0.0,0.0,0.0
Share,Forced,R_xnPZxSjQNvff5Dz,0.1,0.2,0.1
Share,Forced,R_yVIcComo9DIjTtn,0.75,0.85,0.09999999999999998
Share,Forced,R_yWwHr72phanwq8V,0.0,0.3,0.3
Share,Forced,R_yyXM98NZMNdPY89,0.0,0.1,0.1
Share,Forced,R_z68HjcscEM683OV,1.0,1.0,0.0
Share,Forced,R_z84YYuDZr7JsHmN,0.0,0.0,0.0
Share,Forced,R_zbWuFOVSVrG8BQl,1.0,1.0,0.0
Share,Human-FC,R_10VJ0meVVqZTLCa,0.05,0.3,0.25
Share,Human-FC,R_11cGD9CLN2wihmY,0.9,0.65,-0.25
Share,Human-FC,R_11hxCGF9V6dLJ2H,0.45,0.55,0.10000000000000003
Share,Human-FC,R_11sVlJmXcEUhStI,0.0,0.0,0.0
Share,Human-FC,R_12F4SmeTPaNZPjl,0.0,0.1,0.1
Share,Human-FC,R_12RSlMdlmVQ474Y,1.0,1.0,0.0
Share,Human-FC,R_12RW9BHqBrXW63h,0.0,0.6,0.6
Share,Human-FC,R_12lpqbpIZ8FQbDD,1.0,1.0,0.0
Share,Human-FC,R_13d7rUfPQjmbSp8,1.0,1.0,0.0
Share,Human-FC,R_13vZnAw1mkXagth,0.0,0.15,0.15
Share,Human-FC,R_15WPgcza6UwyIJN,0.0,0.15,0.15
Share,Human-FC,R_15oF8XXXWzXeTIt,0.45,0.2,-0.25
Share,Human-FC,R_1AdGM97NLkRXXCF,0.7,0.8,0.10000000000000009
Share,Human-FC,R_1Al1GKPW8uUjaSt,0.65,0.4,-0.25
Share,Human-FC,R_1CBFBCFnPuVQDPI,0.0,0.0,0.0
Share,Human-FC,R_1CGWuzIkFL60NSQ,1.0,1.0,0.0
Share,Human-FC,R_1CNf8KJQeOemkK9,0.45,0.55,0.10000000000000003
Share,Human-FC,R_1DCq00EJZ8OtBZ6,0.0,0.7,0.7
Share,Human-FC,R_1DU103zkouHWQkB,0.15,0.95,0.7999999999999999
Share,Human-FC,R_1DqE2ebQnJKJb33,1.0,1.0,0.0
Share,Human-FC,R_1DuNq81eWMLEE4B,0.0,0.75,0.75
Share,Human-FC,R_1ENngLDzacAUd9f,0.0,0.4,0.4
Share,Human-FC,R_1EbYZSxpalUWURD,0.0,0.05,0.05
Share,Human-FC,R_1FON68O1giQdj3W,0.55,0.6,0.04999999999999993
Share,Human-FC,R_1HTQEGHXCYvKLsL,0.0,0.45,0.45
Share,Human-FC,R_1HktZ3ex4Pm3u0l,0.95,0.95,0.0
Share,Human-FC,R_1LwjL4TzB4qGYME,0.0,0.85,0.85
Share,Human-FC,R_1MGMe7ILO9Q0lm4,1.0,1.0,0.0
Share,Human-FC,R_1MtGC1pTk99MZBD,0.0,0.0,0.0
Share,Human-FC,R_1N8c4fwCCSNjRqF,0.15,0.95,0.7999999999999999
Share,Human-FC,R_1Nx5NZ7TnaqmMVs,0.35,0.7,0.35
Share,Human-FC,R_1O3ujTocsvGrdoG,0.45,0.6,0.14999999999999997
Share,Human-FC,R_1Qc2RuyymVaW247,0.8,0.75,-0.050000000000000044
Share,Human-FC,R_1R92Oe06HV0TAOf,0.0,0.0,0.0
Share,Human-FC,R_1RvL54agNoh5BlH,0.9,0.95,0.04999999999999993
Share,Human-FC,R_1SbdzHDwKDjNTdT,0.9,1.0,0.09999999999999998
Share,Human-FC,R_1V7xhSqfCvwosCi,0.65,0.45,-0.2
Share,Human-FC,R_1VR0skmoj1NCSWt,1.0,1.0,0.0
Share,Human-FC,R_1WZoYIdek84dxdo,0.0,0.85,0.85
Share,Human-FC,R_1YEYx5FCKZE9OfV,0.0,0.0,0.0
Share,Human-FC,R_1ZJgzrs3O9BTRWx,0.0,0.5,0.5
Share,Human-FC,R_1aPhn9G47dDRWb7,0.3,0.7,0.39999999999999997
Share,Human-FC,R_1asmHM9MpgW7GyU,0.0,0.5,0.5
Share,Human-FC,R_1dz5y5454HpD6AV,0.15,0.4,0.25
Share,Human-FC,R_1eVhbBwsXm8zDcX,1.0,1.0,0.0
Share,Human-FC,R_1gw5YMZ0l2gN0AV,0.05,0.5,0.45
Share,Human-FC,R_1i9V1imP82BYJsZ,0.05,0.8,0.75
Share,Human-FC,R_1jPY8qf8IS5iEoh,0.0,0.2,0.2
Share,Human-FC,R_1kob6jR1LABQ72m,0.0,0.0,0.0
Share,Human-FC,R_1lKYIkNsvFTQYTq,0.0,0.0,0.0
Share,Human-FC,R_1lRj2ryWskgq9hR,0.0,0.2,0.2
Share,Human-FC,R_1lrQvTpzzMQfN7c,0.7,0.8,0.10000000000000009
Share,Human-FC,R_1mPGjv2oil8HsXz,0.05,0.45,0.4
Share,Human-FC,R_1nQFTjo6s3et5wl,0.0,0.0,0.0
Share,Human-FC,R_1qECLGYeOWkC4sf,1.0,1.0,0.0
Share,Human-FC,R_1rk62MzxUcF1vsp,0.85,1.0,0.15000000000000002
Share,Human-FC,R_1scAP6yZSXXhbe9,0.1,0.2,0.1
Share,Human-FC,R_1si7yWrbRF9wqLZ,0.25,0.45,0.2
Share,Human-FC,R_1tG7HnHy0IW0pFf,0.15,0.55,0.4
Share,Human-FC,R_1to5GeMTx49ThVu,1.0,1.0,0.0
Share,Human-FC,R_1vdpbJqc1zdRnf0,0.0,0.0,0.0
Share,Human-FC,R_1w5jXoBgH10IDsM,1.0,1.0,0.0
Share,Human-FC,R_1wERmtNAUXtUg8K,0.2,0.2,0.0
Share,Human-FC,R_1wfEezjoCnYPxC1,1.0,1.0,0.0
Share,Human-FC,R_1xRIJUyVRrgXUKe,0.15,0.6,0.44999999999999996
Share,Human-FC,R_1zIriibrjVShzjW,0.1,0.5,0.4
Share,Human-FC,R_1zZqWsNu4Ix2zPj,0.05,0.35,0.3
Share,Human-FC,R_20V8HLHlpFTMpm8,1.0,1.0,0.0
Share,Human-FC,R_20eEs932E9XuyUR,0.0,0.05,0.05
Share,Human-FC,R_2449DNojTIbDtsd,0.0,0.0,0.0
Share,Human-FC,R_25bTjbvZhxly36x,0.0,1.0,1.0
Share,Human-FC,R_28lLfNsHgvjYi5j,0.0,0.0,0.0
Share,Human-FC,R_2CJmoKHLe8hGhbu,0.65,0.85,0.19999999999999996
Share,Human-FC,R_2D8iS8W9LdQKuW9,0.55,0.75,0.19999999999999996
Share,Human-FC,R_2DhFna5Nlrt8gsu,0.05,0.3,0.25
Share,Human-FC,R_2ERvfxUMbC1QJyh,0.95,0.95,0.0
Share,Human-FC,R_2NJTmaL2hnT5CCT,1.0,1.0,0.0
Share,Human-FC,R_2P29hoAOTbxFcnZ,0.15,0.0,-0.15
Share,Human-FC,R_2b5xILD3GDgpSyl,1.0,1.0,0.0
Share,Human-FC,R_2cCoGHIVour1xyo,0.0,1.0,1.0
Share,Human-FC,R_2ef1CRe3uR8xr0Z,0.0,1.0,1.0
Share,Human-FC,R_2iDPtCjLPsQPnza,0.8,0.85,0.04999999999999993
Share,Human-FC,R_2pJbpdDnQtZE3kJ,0.0,0.0,0.0
Share,Human-FC,R_2rPnxZEPcqk8QiC,0.0,0.0,0.0
Share,Human-FC,R_2uOjmaGxrnq2yDZ,0.0,0.0,0.0
Share,Human-FC,R_30ZYJwJek1tICmZ,0.95,1.0,0.050000000000000044
Share,Human-FC,R_33BIJKcASuTMfsV,0.95,1.0,0.050000000000000044
Share,Human-FC,R_34eXKIY2DIGpuAV,0.55,0.7,0.1499999999999999
Share,Human-FC,R_37j9emcPZjyrUM7,0.0,0.0,0.0
Share,Human-FC,R_3AC62849C6A4PKN,0.0,0.0,0.0
Share,Human-FC,R_3AWmE2Sp2OPGVyZ,0.65,0.5,-0.15000000000000002
Share,Human-FC,R_3BmmX9yzjPMw7Sn,1.0,1.0,0.0
Share,Human-FC,R_3CWA50DMTIgcEi9,0.15,0.95,0.7999999999999999
Share,Human-FC,R_3DBuU4zvKwUGFi7,0.05,0.75,0.7
Share,Human-FC,R_3DN2YXjD1URX3oI,0.0,0.35,0.35
Share,Human-FC,R_3DhXcNULlwRynMH,0.0,0.1,0.1
Share,Human-FC,R_3ELIYPrhw9h0pU5,0.75,0.5,-0.25
Share,Human-FC,R_3Gperna1CPe91WV,0.0,0.15,0.15
Share,Human-FC,R_3HTXbARulYZnrGh,0.05,0.15,0.09999999999999999
Share,Human-FC,R_3Hcmuf0BfnUQwLd,0.0,0.0,0.0
Share,Human-FC,R_3KJ9mADYIMzMw1j,0.9,0.85,-0.050000000000000044
Share,Human-FC,R_3LbbwkSfK3vuYH3,0.3,0.5,0.2
Share,Human-FC,R_3Le71N1CtuCCuce,0.0,1.0,1.0
Share,Human-FC,R_3LhggYylxEKzEny,0.4,0.35,-0.050000000000000044
Share,Human-FC,R_3Ma1vvjfwUPDuLL,0.0,0.35,0.35
Share,Human-FC,R_3NCxK4H2vXUEBE9,0.0,0.25,0.25
Share,Human-FC,R_3OBPjDXwgg5pdUB,0.2,0.5,0.3
Share,Human-FC,R_3POEV5SfVrPMEV3,0.0,0.15,0.15
Share,Human-FC,R_3PwfQLVSn1Ixs6B,0.35,0.25,-0.09999999999999998
Share,Human-FC,R_3RANZwwlmBBADGF,0.0,0.0,0.0
Share,Human-FC,R_3VvE1SYsE0HQD3j,0.95,1.0,0.050000000000000044
Share,Human-FC,R_3akSzfKEROL1Wzn,0.7,0.75,0.050000000000000044
Share,Human-FC,R_3aqntnQdBHPlrln,0.65,0.55,-0.09999999999999998
Share,Human-FC,R_3emC2vglqcdDeko,0.4,0.4,0.0
Share,Human-FC,R_3fzVVsmdcb79LDb,0.05,0.2,0.15000000000000002
Share,Human-FC,R_3gpA1sIBMsyt14Z,0.1,0.1,0.0
Share,Human-FC,R_3h3FChMFhFtUVJ7,0.9,1.0,0.09999999999999998
Share,Human-FC,R_3jTifgbVDgRxX6d,0.1,0.4,0.30000000000000004
Share,Human-FC,R_3lslrvkve4nIw6m,0.0,0.6,0.6
Share,Human-FC,R_3mQak2bDS7tj62q,0.35,0.4,0.050000000000000044
Share,Human-FC,R_3o5sEBdCjnnVPG2,0.0,0.3,0.3
Share,Human-FC,R_3oF7ghX5cq5gpFv,0.1,0.4,0.30000000000000004
Share,Human-FC,R_3oL3kltWHsfzdpD,0.0,0.05,0.05
Share,Human-FC,R_3qkAqSMIEk3TlPu,0.0,0.7,0.7
Share,Human-FC,R_3qr672rH3SB8Zp8,0.0,0.5,0.5
Share,Human-FC,R_3qyTw9pyypgCfV6,0.0,0.05,0.05
Share,Human-FC,R_3rq4nugva2mXuT4,1.0,1.0,0.0
Share,Human-FC,R_3xA1MsEs5JS1LUZ,0.0,0.2,0.2
Share,Human-FC,R_3yBCznrph6kkNJT,0.0,0.0,0.0
Share,Human-FC,R_3yk5vNHICeWgFVL,0.0,0.25,0.25
Share,Human-FC,R_3ypDwfAG49fjJU5,0.0,0.25,0.25
Share,Human-FC,R_4QJPH8ZY0fujmOh,1.0,1.0,0.0
Share,Human-FC,R_4U6misqXuPb9ddU,0.8,0.95,0.1499999999999999
Share,Human-FC,R_50VGoKG2hn7v8Ck,0.1,0.2,0.1
Share,Human-FC,R_50cVzcdehbyCFMz,0.65,0.4,-0.25
Share,Human-FC,R_50n25Yq7tV1gQiB,0.85,1.0,0.15000000000000002
Share,Human-FC,R_52MtrPoKB6FQCtx,0.05,0.35,0.3
Share,Human-FC,R_52sxPEKOw71VdhH,0.75,0.75,0.0
Share,Human-FC,R_53kIA7ITGkIpLs1,0.25,0.3,0.04999999999999999
Share,Human-FC,R_55tbjuP5MnoZgJz,0.0,0.3,0.3
Share,Human-FC,R_57P2tiN8PH6R05P,0.7,0.8,0.10000000000000009
Share,Human-FC,R_59P6yfV9CUcVDJ7,0.55,0.65,0.09999999999999998
Share,Human-FC,R_5AKbn5wZ9vW8tqm,1.0,1.0,0.0
Share,Human-FC,R_5BwK4aIvSki7Ang,0.35,0.45,0.10000000000000003
Share,Human-FC,R_5CDiAepWOBuKLl5,0.45,0.55,0.10000000000000003
Share,Human-FC,R_5D022IV3W44s691,0.6,0.55,-0.04999999999999993
Share,Human-FC,R_5DlCe8nVLzap5fj,0.0,0.0,0.0
Share,Human-FC,R_5EG3ArPxiSrf9em,0.4,0.35,-0.050000000000000044
Share,Human-FC,R_5GKAbXyo9FKRMda,0.0,0.1,0.1
Share,Human-FC,R_5HAhvGRQQoPu614,0.0,0.05,0.05
Share,Human-FC,R_5ImfivdnpUudq8a,0.0,0.9,0.9
Share,Human-FC,R_5J2VVSnc6ftUSTb,0.0,0.6,0.6
Share,Human-FC,R_5JIaU24Dh0CeEwn,1.0,1.0,0.0
Share,Human-FC,R_5JVeSo2C2INKpNA,0.95,1.0,0.050000000000000044
Share,Human-FC,R_5JlTBFQyXS9fEPB,0.0,0.0,0.0
Share,Human-FC,R_5JyZpaLMpLgu4VP,0.95,0.75,-0.19999999999999996
Share,Human-FC,R_5KCT6o3Wzb3fYTE,0.15,0.25,0.1
Share,Human-FC,R_5LjZNBsjZXvThHX,0.0,0.35,0.35
Share,Human-FC,R_5LjcpjHpSrGCOHT,1.0,1.0,0.0
Share,Human-FC,R_5MLFrBaWc1LkW12,0.0,0.0,0.0
Share,Human-FC,R_5OleMIyfilc5X09,1.0,1.0,0.0
Share,Human-FC,R_5QGycLP7umFFP3W,0.35,0.95,0.6
Share,Human-FC,R_5R3747h8OfvJpd9,1.0,1.0,0.0
Share,Human-FC,R_5RX7vRXZbL4k5iy,0.0,0.85,0.85
Share,Human-FC,R_5S4oClgno8mAQZH,0.35,0.6,0.25
Share,Human-FC,R_5UaTFv758DMlHWk,0.2,0.35,0.14999999999999997
Share,Human-FC,R_5VNP0scbAVs1d1p,0.85,1.0,0.15000000000000002
Share,Human-FC,R_5YVp7Ozf6RWTtJp,1.0,1.0,0.0
Share,Human-FC,R_5ZCCcus0RLT64dD,0.35,0.45,0.10000000000000003
Share,Human-FC,R_5c6qph7NFQPWMcV,0.0,0.15,0.15
Share,Human-FC,R_5cnZDJOvVbm1qX7,0.0,0.0,0.0
Share,Human-FC,R_5dm27HenyHW8QFe,1.0,1.0,0.0
Share,Human-FC,R_5dykAipfIAPmgYV,0.0,0.2,0.2
Share,Human-FC,R_5gLmA3iBNxwrqnq,1.0,1.0,0.0
Share,Human-FC,R_5gZBPPPtUw00PeZ,0.0,0.7,0.7
Share,Human-FC,R_5hPZyg9SNoCGJcX,0.3,0.85,0.55
Share,Human-FC,R_5iF2tVqxreljjwZ,0.95,1.0,0.050000000000000044
Share,Human-FC,R_5ke1AATTGvsMETf,1.0,1.0,0.0
Share,Human-FC,R_5lyHYBg8cDyshsl,0.0,0.25,0.25
Share,Human-FC,R_5mWa35qe7ts8bV0,0.0,0.0,0.0
Share,Human-FC,R_5mqRVXoZRua6hp2,0.05,0.65,0.6
Share,Human-FC,R_5mykFCr6njzFSPo,0.0,0.0,0.0
Share,Human-FC,R_5nMgsbF9sdLDhDP,0.3,0.6,0.3
Share,Human-FC,R_5oI9HVs1RLbXtWo,0.2,0.25,0.04999999999999999
Share,Human-FC,R_5q7ZR6XlkETkX4Z,0.35,0.3,-0.04999999999999999
Share,Human-FC,R_5qmgyo6IPGUjeEN,0.55,0.95,0.3999999999999999
Share,Human-FC,R_5qsb0VPZLKMVbnb,0.6,0.8,0.20000000000000007
Share,Human-FC,R_5qyBpZLniaCno8k,0.35,0.5,0.15000000000000002
Share,Human-FC,R_5r0XOyqCBWFM5Xj,0.0,0.0,0.0
Share,Human-FC,R_5r86A3FCdYU8Uek,0.0,0.55,0.55
Share,Human-FC,R_5rgD5JftVYXPNe1,0.0,0.0,0.0
Share,Human-FC,R_5rn0Gw83wrnbnRn,0.15,0.55,0.4
Share,Human-FC,R_5y3DRSyA56UweT8,0.4,0.45,0.04999999999999999
Share,Human-FC,R_607Vbsgwj2gesLQ,0.05,0.0,-0.05
Share,Human-FC,R_60vHg6U0MJjMEBl,1.0,1.0,0.0
Share,Human-FC,R_61BNPAxKjBStjIe,0.45,0.9,0.45
Share,Human-FC,R_61ji0C0NNgJnEdC,0.0,1.0,1.0
Share,Human-FC,R_61pqzy3sqx4xRfp,1.0,0.8,-0.19999999999999996
Share,Human-FC,R_62mZLwftLysy0QN,0.0,0.05,0.05
Share,Human-FC,R_62rTZC2LxBJB8n8,1.0,1.0,0.0
Share,Human-FC,R_638qLa7DIgmwBd0,0.05,0.1,0.05
Share,Human-FC,R_654xQDT2HUhW7Tj,0.0,0.0,0.0
Share,Human-FC,R_672RteWIcSq98LC,0.6,0.6,0.0
Share,Human-FC,R_67EbL32j3ExyaXX,0.05,1.0,0.95
Share,Human-FC,R_68RHRZaJif0DZGD,0.0,0.05,0.05
Share,Human-FC,R_6BUXx0vV45Pb2W8,0.0,0.0,0.0
Share,Human-FC,R_6CJqIZyX7TtIQne,0.0,0.45,0.45
Share,Human-FC,R_6CURImp65ZHFJmn,0.3,0.4,0.10000000000000003
Share,Human-FC,R_6Cq1YhRa4Y1qJ3q,0.05,0.7,0.6499999999999999
Share,Human-FC,R_6ML4uyDqTFS0ASn,0.0,0.05,0.05
Share,Human-FC,R_6OZ6Xs2qmpMOu14,0.8,0.65,-0.15000000000000002
Share,Human-FC,R_6OqXatwMJX719t7,0.05,0.2,0.15000000000000002
Share,Human-FC,R_6Q9DKhKa83d81Gh,0.25,1.0,0.75
Share,Human-FC,R_6QPLp0ludNOdqOB,1.0,0.95,-0.050000000000000044
Share,Human-FC,R_6QoRd4cDLtKgbPt,1.0,1.0,0.0
